2017-02-22 12:00:38,1033
2017-02-22 12:01:39,1033
2017-02-22 12:02:40,1033
2017-02-22 12:03:41,1033
2017-02-22 12:04:42,1033
2017-02-22 12:05:43,1033
2017-02-22 12:06:44,1033
2017-02-22 12:07:45,1033
2017-02-22 12:08:46,1033
2017-02-22 12:09:47,1035
2017-02-22 12:10:48,1035
2017-02-22 12:11:49,1035
2017-02-22 12:12:50,1035
2017-02-22 12:14:52,1035
2017-02-22 12:15:53,1035
2017-02-22 12:16:54,1035
2017-02-22 12:17:55,1035
2017-02-22 12:18:56,1035
2017-02-22 12:19:57,1035
2017-02-22 12:21:59,1035
2017-02-22 12:23:00,1035
2017-02-22 12:24:01,1035
2017-02-22 12:25:02,1035
2017-02-22 12:28:05,1035
2017-02-22 12:29:06,1035
2017-02-22 12:34:11,1035
2017-02-22 12:36:13,1035
2017-02-22 12:38:15,1035
2017-02-22 12:39:15,1035
2017-02-22 12:40:16,1035
2017-02-22 12:42:18,1035
2017-02-22 12:43:19,1036
2017-02-22 12:44:20,1036
2017-02-22 12:46:22,1036
2017-02-22 12:47:23,1036
2017-02-22 12:48:24,1036
2017-02-22 12:49:25,1036
2017-02-22 12:52:29,1036
2017-02-22 12:54:30,1036
2017-02-22 12:55:31,1036
2017-02-22 12:56:32,1036
2017-02-22 01:00:36,1036
2017-02-22 01:02:38,1036
2017-02-22 01:04:40,1036
2017-02-22 01:05:41,1036
2017-02-22 01:06:42,1036
2017-02-22 01:08:44,1036
2017-02-22 01:09:45,1036
2017-02-22 01:10:46,1036
2017-02-22 01:11:47,1036
2017-02-22 01:12:48,1036
2017-02-22 01:13:49,1036
2017-02-22 01:14:50,1036
2017-02-22 01:15:51,1036
2017-02-22 01:17:53,1036
2017-02-22 01:18:54,1036
2017-02-22 01:19:55,1036
2017-02-22 01:21:57,1036
2017-02-22 01:22:58,1036
2017-02-22 01:23:59,1036
2017-02-22 01:26:01,1036
2017-02-22 01:28:03,1036
2017-02-22 01:29:04,1036
2017-02-22 01:30:05,1036
2017-02-22 01:33:08,1036
2017-02-22 01:35:10,1036
2017-02-22 01:36:11,1036
2017-02-22 01:37:12,1036
2017-02-22 01:38:13,1036
2017-02-22 01:39:14,1036
2017-02-22 01:40:14,1036
2017-02-22 01:41:15,1036
2017-02-22 01:42:16,1036
2017-02-22 01:43:17,1036
2017-02-22 01:44:18,1036
2017-02-22 01:46:20,1036
2017-02-22 01:47:21,1036
2017-02-22 01:48:22,1036
2017-02-22 01:50:24,1036
2017-02-22 01:51:25,1036
2017-02-22 01:53:27,1036
2017-02-22 01:54:28,1036
2017-02-22 01:56:30,1036
2017-02-22 01:57:31,1036
2017-02-22 01:58:33,1036
2017-02-22 02:00:34,1036
2017-02-22 02:01:36,1036
2017-02-22 02:02:36,1036
2017-02-22 02:03:38,1036
2017-02-22 02:04:39,1036
2017-02-22 02:05:40,1036
2017-02-22 02:07:41,1036
2017-02-22 02:09:43,1036
2017-02-22 02:10:44,1036
2017-02-22 02:11:45,1036
2017-02-22 02:12:47,1036
2017-02-22 02:13:47,1036
2017-02-22 02:14:48,1036
2017-02-22 02:15:49,1036
2017-02-22 02:16:50,1036
2017-02-22 02:17:51,1036
2017-02-22 02:18:52,1036
2017-02-22 02:20:54,1036
2017-02-22 02:23:57,1036
2017-02-22 02:24:58,1036
2017-02-22 02:25:59,1036
2017-02-22 02:27:00,1036
2017-02-22 02:28:01,1036
2017-02-22 02:29:02,1036
2017-02-22 02:30:03,1036
2017-02-22 02:31:04,1036
2017-02-22 02:32:05,1036
2017-02-22 02:33:06,1036
2017-02-22 02:35:08,1036
2017-02-22 02:36:09,1036
2017-02-22 02:38:11,1036
2017-02-22 02:39:12,1036
2017-02-22 02:40:13,1036
2017-02-22 02:42:15,1036
2017-02-22 02:43:16,1036
2017-02-22 02:45:18,1036
2017-02-22 02:47:20,1036
2017-02-22 02:48:26,1036
2017-02-22 02:50:28,1036
2017-02-22 02:51:29,1036
2017-02-22 02:52:30,1036
2017-02-22 02:53:31,1036
2017-02-22 02:54:32,1036
2017-02-22 02:55:33,1036
2017-02-22 02:57:35,1036
2017-02-22 02:58:36,1036
2017-02-22 02:59:37,1036
2017-02-22 03:01:39,1036
2017-02-22 03:02:40,1036
2017-02-22 03:03:41,1036
2017-02-22 03:04:42,1036
2017-02-22 03:05:43,1036
2017-02-22 03:06:44,1036
2017-02-22 03:07:44,1036
2017-02-22 03:08:45,1036
2017-02-22 03:09:46,1036
2017-02-22 03:11:48,1036
2017-02-22 03:12:49,1036
2017-02-22 03:13:50,1036
2017-02-22 03:14:51,1036
2017-02-22 03:15:52,1036
2017-02-22 03:17:54,1036
2017-02-22 03:18:55,1036
2017-02-22 03:19:56,1036
2017-02-22 03:20:57,1036
2017-02-22 03:21:58,1036
2017-02-22 03:22:59,1036
2017-02-22 03:24:00,1036
2017-02-22 03:25:01,1036
2017-02-22 03:27:03,1036
2017-02-22 03:28:04,1036
2017-02-22 03:29:05,1036
2017-02-22 03:32:08,1036
2017-02-22 03:33:09,1036
2017-02-22 03:34:10,1036
2017-02-22 03:35:11,1036
2017-02-22 03:36:12,1036
2017-02-22 03:37:13,1036
2017-02-22 03:38:14,1036
2017-02-22 03:39:15,1036
2017-02-22 03:43:18,1035
2017-02-22 03:44:19,1035
2017-02-22 03:45:20,1035
2017-02-22 03:47:22,1035
2017-02-22 03:51:26,1035
2017-02-22 03:52:27,1035
2017-02-22 03:53:28,1035
2017-02-22 03:55:30,1035
2017-02-22 03:56:31,1035
2017-02-22 03:58:33,1035
2017-02-22 03:59:34,1035
2017-02-22 04:00:35,1035
2017-02-22 04:01:36,1035
2017-02-22 04:02:37,1035
2017-02-22 04:03:38,1035
2017-02-22 04:04:39,1035
2017-02-22 04:05:40,1035
2017-02-22 04:06:41,1035
2017-02-22 04:07:42,1035
2017-02-22 04:08:43,1035
2017-02-22 04:09:44,1035
2017-02-22 04:11:46,1035
2017-02-22 04:13:48,1035
2017-02-22 04:14:49,1035
2017-02-22 04:15:50,1035
2017-02-22 04:17:52,1035
2017-02-22 04:18:53,1035
2017-02-22 04:19:54,1035
2017-02-22 04:20:55,1035
2017-02-22 04:22:57,1035
2017-02-22 04:23:58,1035
2017-02-22 04:24:59,1035
2017-02-22 04:26:00,1035
2017-02-22 04:29:03,1035
2017-02-22 04:30:04,1035
2017-02-22 04:31:05,1035
2017-02-22 04:32:06,1035
2017-02-22 04:34:08,1035
2017-02-22 04:36:10,1035
2017-02-22 04:41:15,1035
2017-02-22 04:45:19,1035
2017-02-22 04:46:20,1035
2017-02-22 04:47:21,1035
2017-02-22 04:48:22,1035
2017-02-22 04:50:24,1035
2017-02-22 04:51:25,1035
2017-02-22 04:54:27,1035
2017-02-22 04:55:28,1035
2017-02-22 04:56:30,1035
2017-02-22 04:57:31,1035
2017-02-22 04:58:32,1035
2017-02-22 04:59:32,1035
2017-02-22 05:00:33,1035
2017-02-22 05:01:34,1035
2017-02-22 05:02:35,1035
2017-02-22 05:03:36,1035
2017-02-22 05:04:37,1035
2017-02-22 05:07:40,1035
2017-02-22 05:08:41,1035
2017-02-22 05:09:42,1035
2017-02-22 05:10:43,1035
2017-02-22 05:11:44,1035
2017-02-22 05:13:46,1035
2017-02-22 05:16:49,1035
2017-02-22 05:17:50,1035
2017-02-22 05:18:51,1035
2017-02-22 05:20:53,1035
2017-02-22 05:21:54,1035
2017-02-22 05:22:55,1035
2017-02-22 05:23:56,1035
2017-02-22 05:24:57,1035
2017-02-22 05:26:59,1035
2017-02-22 05:28:00,1035
2017-02-22 05:29:01,1035
2017-02-22 05:30:02,1035
2017-02-22 05:31:04,1034
2017-02-22 05:32:05,1034
2017-02-22 05:33:06,1034
2017-02-22 05:34:07,1034
2017-02-22 05:35:08,1034
2017-02-22 05:38:11,1034
2017-02-22 05:40:13,1034
2017-02-22 05:41:14,1034
2017-02-22 05:42:15,1034
2017-02-22 05:44:17,1034
2017-02-22 05:45:18,1034
2017-02-22 05:46:19,1034
2017-02-22 05:47:20,1034
2017-02-22 05:48:21,1034
2017-02-22 05:49:22,1034
2017-02-22 05:50:23,1034
2017-02-22 05:51:24,1034
2017-02-22 05:52:25,1034
2017-02-22 05:54:27,1034
2017-02-22 05:55:28,1034
2017-02-22 05:56:29,1034
2017-02-22 05:57:30,1034
2017-02-22 05:58:31,1034
2017-02-22 05:59:32,1034
2017-02-22 06:00:33,1034
2017-02-22 06:01:34,1034
2017-02-22 06:02:35,1034
2017-02-22 06:03:36,1034
2017-02-22 06:04:37,1034
2017-02-22 06:05:38,1034
2017-02-22 06:06:39,1034
2017-02-22 06:07:40,1034
2017-02-22 06:08:41,1034
2017-02-22 06:09:42,1034
2017-02-22 06:10:43,1034
2017-02-22 06:12:45,1034
2017-02-22 06:14:47,1034
2017-02-22 06:15:48,1034
2017-02-22 06:16:49,1034
2017-02-22 06:17:50,1034
2017-02-22 06:20:53,1034
2017-02-22 06:21:54,1034
2017-02-22 06:22:55,1034
2017-02-22 06:24:57,1034
2017-02-22 06:25:58,1034
2017-02-22 06:29:01,1034
2017-02-22 06:30:01,1034
2017-02-22 06:31:07,1034
2017-02-22 06:34:10,1034
2017-02-22 06:35:11,1034
2017-02-22 06:36:12,1034
2017-02-22 06:37:13,1034
2017-02-22 06:38:14,1034
2017-02-22 06:39:15,1034
2017-02-22 06:40:16,1034
2017-02-22 06:41:17,1034
2017-02-22 06:42:18,1034
2017-02-22 06:43:19,1034
2017-02-22 06:44:20,1034
2017-02-22 06:45:22,1034
2017-02-22 06:46:23,1034
2017-02-22 06:47:24,1034
2017-02-22 06:49:25,1034
2017-02-22 06:50:26,1034
2017-02-22 06:52:28,1034
2017-02-22 06:53:29,1034
2017-02-22 06:54:30,1034
2017-02-22 06:55:31,1034
2017-02-22 06:56:32,1034
2017-02-22 06:57:33,1034
2017-02-22 06:58:35,1034
2017-02-22 06:59:36,1034
2017-02-22 07:00:37,1034
2017-02-22 07:01:38,1034
2017-02-22 07:02:39,1034
2017-02-22 07:03:40,1034
2017-02-22 07:04:41,1034
2017-02-22 07:05:42,1034
2017-02-22 07:07:44,1034
2017-02-22 07:08:45,1034
2017-02-22 07:09:46,1034
2017-02-22 07:10:47,1034
2017-02-22 07:13:50,1034
2017-02-22 07:14:51,1034
2017-02-22 07:15:51,1034
2017-02-22 07:16:53,1034
2017-02-22 07:18:55,1034
2017-02-22 07:19:56,1034
2017-02-22 07:20:57,1034
2017-02-22 07:21:58,1034
2017-02-22 07:22:59,1033
2017-02-22 07:24:00,1033
2017-02-22 07:25:01,1033
2017-02-22 07:26:02,1033
2017-02-22 07:27:03,1033
2017-02-22 07:28:04,1033
2017-02-22 07:29:05,1033
2017-02-22 07:31:07,1033
2017-02-22 07:32:08,1033
2017-02-22 07:33:09,1033
2017-02-22 07:34:10,1033
2017-02-22 07:35:11,1033
2017-02-22 07:36:12,1033
2017-02-22 07:37:13,1033
2017-02-22 07:41:17,1033
2017-02-22 07:42:18,1033
2017-02-22 07:44:20,1033
2017-02-22 07:45:22,1033
2017-02-22 07:46:23,1033
2017-02-22 07:47:24,1033
2017-02-22 07:48:25,1033
2017-02-22 07:51:29,1033
2017-02-22 07:52:29,1033
2017-02-22 07:54:31,1033
2017-02-22 07:55:32,1033
2017-02-22 07:56:33,1033
2017-02-22 07:58:35,1033
2017-02-22 08:01:38,1033
2017-02-22 08:02:39,1033
2017-02-22 08:03:40,1033
2017-02-22 08:04:41,1033
2017-02-22 08:07:44,1033
2017-02-22 08:08:45,1033
2017-02-22 08:09:47,1033
2017-02-22 08:10:48,1033
2017-02-22 08:11:49,1033
2017-02-22 08:14:52,1033
2017-02-22 08:16:54,1033
2017-02-22 08:17:55,1033
2017-02-22 08:18:56,1033
2017-02-22 08:19:57,1033
2017-02-22 08:20:58,1033
2017-02-22 08:23:00,1033
2017-02-22 08:26:03,1033
2017-02-22 08:27:04,1033
2017-02-22 08:28:05,1033
2017-02-22 08:29:06,1033
2017-02-22 08:31:08,1033
2017-02-22 08:32:09,1033
2017-02-22 08:33:15,1033
2017-02-22 08:34:16,1033
2017-02-22 08:35:17,1033
2017-02-22 08:36:18,1033
2017-02-22 08:37:19,1033
2017-02-22 08:38:20,1033
